Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Paved & Unimproved-Airlines|Rental-Airline Cargo Space,4558000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Paved & Unimproved-Airlines|Rental-Airline Ground Leases,16131000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines,268215000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Customs Cargo Facility Fee,1020000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Rental-Airline North Terminal,79654000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Rental-Airline South Terminal,25572000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Rental-Airline-Customs Facilities-ITB,43656000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Rental-Airline-ITB,90271000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Charges for Services|SFIA-Rental Airlines|Rental-Airline-T2,28042000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Fines, Forfeitures & Penalties,438000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties,312000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties|Penalties,312000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Fines, Forfeitures & Penalties|Traffic Fines,126000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Fines, Forfeitures & Penalties|Traffic Fines|Airport Traffic Fines,126000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Interest & Investment Income,7600000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Interest & Investment Income|Interest,7600000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,1446000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Interest & Investment Income|Interest|Interest Earned-Fiscal Agent Account,6154000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Intergovernmental Revenues-State,20000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Intergovernmental Revenues-State|State - Other,20000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Intergovernmental Revenues-State|State - Other|Peace Officer Training,20000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues,42764000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Electricity,26033000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Electricity|Sale of Electricity,26033000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous,10310000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Collection Charges,341000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Licenses & Permits,1855000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Misc Airport Revenue,100000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Miscellaneous Terminal Fees,2600000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Refuse Disposal,919000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Reimbursement From Sfotec,97000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Miscellaneous|Rent-Governmental Agency,4398000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Natural Gas,257000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Natural Gas|Sale of Natural Gas,257000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Water,6164000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Other Revenues|SFIA-Water|Water Resale-Sewage Disposal,6164000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions,312531000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|Parking Garage/Lot Rentals,108419000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|Parking Garage/Lot Rentals|Sfia-Parking(Garage, Lots & Permits),108419000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others,27434000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Concession-Advertising,10626000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Concession-Groundside,123000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Concession-Others,5043000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Concession-Others-Itb,5991000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Concession-Telephone,2100000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Advertising, Tel. & Others|Telecommunication Fees,3551000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Auto Rentals,52415000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Auto Rentals|Concession-Car Rental,50169000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Auto Rentals|Off Airport Privilege Fee,2246000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Cng Services,74000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Cng Services|Cng Services,74000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-News, Tobacco & Gifts,43965000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-News, Tobacco & Gifts|Concession Rev-Duty Free In Bond-ITB,29488000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-News, Tobacco & Gifts|Concession Rev-Gifts & Merchandise-ITB,1632000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-News, Tobacco & Gifts|Concession-Gifts & Merchandise,12845000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Other Ground Transportation,31216000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Other Ground Transportation|Ground Trans Trip Fees,23235000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Other Ground Transportation|Taxicabs,7981000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals,5910000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental -T2 (Non Airline),450000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental-Bart,3391000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental-Non-Airline, Itb,888000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental-North Terminal(Non-Airline),820000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental-Other Buildings(Non-Airline),5000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Passenger Terminals Rentals|Rental-South Terminal(Non-Airline),356000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Paved & Unimproved-Nonairline Renta,18927000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Paved & Unimproved-Nonairline Renta|Rental Car Facility Fee,15335000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Paved & Unimproved-Nonairline Renta|Rental-Unimprovd Area(Non-Airline),3592000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Restaurant & Allied Svcs,24171000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Restaurant & Allied Svcs|Concession-Food & Beverage,18588000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Rents & Concessions|SFIA-Restaurant & Allied Svcs|Concession-Food & Beverage-ITB,5583000
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Unappropriated Fund Balance,42805205
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Unappropriated Fund Balance|Unappropriated Fund Balance,42805205
Public Works, Transportation & Commerce|Airport Commission|No Program Defined|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,42805205
Public Works, Transportation & Commerce|Board of Appeals,970380
Public Works, Transportation & Commerce|Board of Appeals|Appeals Processing,970380
Public Works, Transportation & Commerce|Board of Appeals|Appeals Processing|Charges for Services,970380
Public Works, Transportation & Commerce|Board of Appeals|Appeals Processing|Charges for Services|General Government Services,970380
Public Works, Transportation & Commerce|Board of Appeals|Appeals Processing|Charges for Services|General Government Services|Board of Appeals Surcharge,924343
Public Works, Transportation & Commerce|Board of Appeals|Appeals Processing|Charges for Services|General Government Services|Permit Application Filing Fees,46037
Public Works, Transportation & Commerce|Department of Building Inspection,70068575
Public Works, Transportation & Commerce|Department of Building Inspection|Administration/Support Services,7092204
Public Works, Transportation & Commerce|Department of Building Inspection|Administration/Support Services|Charges for Services,1810621
Public Works, Transportation & Commerce|Department of Building Inspection|Administration/Support Services|Charges for Services|General Government Services,25000
Public Works, Transportation & Commerce|Department of Building Inspection|Administration/Support Services|Charges for Services|General Government Services|TTX - General Government Service Charges,25000
Public Works, Transportation & Commerce|Department of Building Inspection|Administration/Support Services|Charges for Services|Other Charges For Services,2000
