Community Health,1547946103
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Other Current Expenses,257749
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Other Current Expenses|Graphics,48044
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,162965
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Other Current Expenses|Printing,46740
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Professional & Specialized Services,17718115
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Professional & Specialized Services|Other Medical Services,1000
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Professional & Specialized Services|Other Professional Services,9002425
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Professional & Specialized Services|Professional & Specialized Svcs-Budget,8714690
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Rents & Leases-Buildings & Structures,425040
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Rents & Leases-Buildings & Structures|Garage Rent,9109
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Rents & Leases-Buildings & Structures|Property Rent,415931
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Rents & Leases-Equipment,11905
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Rents & Leases-Equipment|Rents & Leases-Equipment-Budget,11905
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Taxes, Licenses & Permits,4914536
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Taxes, Licenses & Permits|Payments to Other Govt,4880589
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Taxes, Licenses & Permits|Taxes, Licenses & Permits-Budget,33947
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Training,29342
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Training|Training Costs Paid to Employees,29342
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Travel,4449
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Travel|Air Travel - Employees,957
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Non Personnel Services|Travel|Non-Air Travel - Employees,3492
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Overhead,8842335
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Overhead|Overhead,8842335
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Overhead|Overhead|Department Overhead,6891716
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Overhead|Overhead|Division Overhead,1919069
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Overhead|Overhead|Indirect Cost Reimbursement,31550
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries,15642700
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|One-Time Payments,25000
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|One-Time Payments|Incentive Pay - Misc.,25000
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Overtime,542043
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Overtime|Overtime - Misc,542043
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Permanent Salaries-Misc,13655547
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Permanent Salaries-Misc|Misc-Regular,13655547
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Premium Pay,162470
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Premium Pay|Premium Pay - Misc,162470
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Temp Salaries-Misc,1257640
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Salaries|Temp Salaries-Misc|Temp-Regular-Misc,1257640
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts,12240892
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds),12240892
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|EF-PUC-Water Charges,8700
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-CHS-Toxics Waste & Hazard Mat Svc,16200
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-City Attorney-Legal Services,360000
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-PUC-Light Heat & Power,341994
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Police Security,9584160
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Purch-Mail Services,200974
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Rent Paid to Real Estate,94723
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),98948
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Auto Maint,289890
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Central Shops-Fuel Stock,258808
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,19096
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services,4060
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,796719
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Building Repair,50000
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-General Administration,72470
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Street Cleaning,4650
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Services of Other Depts|Services of Other Depts (AAO Funds)|SR-DPW-Street Repair,39500
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Transfer Adjustments-Uses,-3259754
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-3259754
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-2149254
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking & Traffic|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-1110500
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots,22201245
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Debt Service,2690660
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Debt Service|Debt Redemption,2690660
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Debt Service|Debt Redemption|Bond Redemption,2690660
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits,342987
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits|Dental Coverage,13218
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,13218
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits|Health Service,84039
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,31418
Public Works, Transportation & Commerce|Municipal Transportation Agency|Parking Garages & Lots|Mandatory Fringe Benefits|Health Service|Health Service-City Match,52621
